Product #,Product Name,Quantity
3749580,"MIX, GRAVY BROWN POUCH SHELF STABLE CLASSIC",7.0
6326698,"ONION, YELLOW WHOLE SUPER COLOSSAL 4 1/4+ FRESH REF BAG",1.5
4326690,"ONION, RED JUMBO FRESH REF BAG",1.0
4289443,"POTATO, YUKON GOLD A SIZE FRESH REF",1.0
2326700,"POTATO, RUSSET IDAHO 40 COUNT FRESH REF",4.0
9579777,"BASE, SOUP CHICKEN FLAVOR GRANULAR PAIL SHELF STABLE",1.0
2228849,"BREADER, FISH SEASONED BAG",0.5
7501752,"KETCHUP, TOMATO FANCY 33% RED PLASTIC BOTTLE SHELF STABLE",48.0
190009,"KETCHUP, TOMATO FANCY 33% BAG-IN-BOX SHELF STABLE",3.0
7637705,"SHORTENING, FRYING RICE BRAN LIQUID CLEAR NON GMO OIL",1.5
7329113,"MAYONNAISE, EXTRA-HEAVY PLASTIC JUG SHELF STABLE",6.0
4364063,"MUSTARD, YELLOW PLASTIC JAR SHELF STABLE",1.0
3636982,"SAUCE, WORCESTERSHIRE PLASTIC JUG SHELF STABLE",1.0
8013625,"SAUCE, HOT RED PLASTIC JUG SHELF STABLE ORIGINAL",4.0
698688,"OIL, BUTTER ALTERNATIVE SOYBEAN SALTED LIQUID PLASTIC BOTTLE",0.0
8003956,"SAUCE, TERIYAKI GLAZE PLASTIC JUG SHELF STABLE",1.0
78964,"SAUCE, BBQ PLASTIC JUG SHELF STABLE ORIGINAL",2.0
9837196,"SAUCE, CHILI SWEET PLASTIC JUG SHELF STABLE WING",3.0
1328335,"VINEGAR, DISTILLED WHITE DOMESTIC 50 GRAIN PLASTIC JUG",3.0
9002080,"SAUCE, STEAK A-1 GLASS BOTTLE SHELF STABLE",6.0
3018538,"SAUCE, HOT GLASS BOTTLE SHELF STABLE ORIGINAL",6.0
8218208,"SAUCE, HOT LOUISIANA GLASS BOTTLE SHELF STABLE",8.0
5610571,"CROUTON, SEASONED CUBE SS .5X.5X.5",1.0
1177922,"CRACKER, SALTINE SALTED SHELF STABLE",0.5
7945926,"CRACKER, SALAD WAFER IW",0.5
5601679,"CHIP, POTATO SS BAG SHELF STABLE REGULAR",1.0
9855909,"STRAW, JUMBO 7.75 TRANSLUCENT WRAPPED PAPER STANDARD POLYPROPYLENE BOX",8.0
4060067,"TOOTHPICK, WOOD MINT WRAPPED",1.0
3605755,"TRAY, PAPER FOOD .5 LB COATED KRAFT BROWN ECOCRAFT",5.0
7333263,"SEASONING, FAJITA SHELF STABLE SPICE",3.0
6501159,"SEASONING, LEMON PEPPER PLASTIC SHAKER SHELF STABLE SPICE",2.0
184937,"TEA BAG, ICED BLACK ORANGE PEKOE CAFFEINATED 4 GAL YIELD FILTER-POUCH SHELF",32.0
9206974,"TEA BAG, ICED BLACK SWEETENED CAFFEINATED 3 GAL YIELD FILTER PACK",14.0
1201093,"CUP, PET PLASTIC 20 OZ SPECIAL PRINT",2.0
1637321,"LID, CUP 12-24 OZ FLAT PET PLASTIC TRANSLUCENT",1.5
1851438,"CUP, SOUFFLE POLYSTYRENE 3.25 OZ TRANSLUCENT PORTION PLASTIC",1.75
2939411,"LID, CUP SOUFFLE 3.25-4 OZ FLAT PET PLASTIC CLEAR PLASTIC COVER",0.75
7005226,"CONTAINER, FOAM 4 OZ SQUAT WHITE",0.25
7002041,"LID, CUP 4-6 OZ VENTED PLASTIC WHITE",1.25
6883961,"CONTAINER, FOAM 6 OZ SQUAT WHITE",0.5
1051822,"LID, BOWL VENTED 6-8 OZ ROUND PLASTIC TRANSLUCENT",1.5
8609174,"TOWEL, PAPER 9X11 PERFORATED ROLL WHITE 2 PLY 85 SHEET",0.0
8869828,"NAPKIN, DISPENSER INTERFOLD BROWN 7.88X6.5 PAPER 1 PLY RECYCLED",2.5
4818803,"WRAP, 12X12 WAX PAPER NATURAL FLAT PACK GREASE RESISTANT",2.0
511550,"LINER, BASKET 12X12 PAPER RED CHECKERED GINGHAM",5.0
1328699,"SHORTENING, FRYING SOYBEAN LIQUID CLEAR PLASTIC JUG SHELF STABLE OIL",10.0
4594181,"PAPER, 18X1100' FREEZER PAPER WHITE WRAP",1.5
4834081,"FILM, 18X2000' PLASTIC ROLL SLIDE CUTTER BOX FOOD WRAP",1.0
5328257,"FOIL, ALUMINUM 18X500' HEAVY-DUTY ROLL CUTTER BOX WRAP",1.0
6328249,"FOIL, ALUMINUM 12X1000' STANDARD ROLL CUTTER BOX WRAP",0.0
3328259,"WRAP, FOIL 9X10.75 INTERFOLD POP UP SHEET ALUMINUM",2.0
6328777,"MIX, DRESSING ITALIAN 1 GAL YIELD PACKET",12.0
7248339,"MIX, DRESSING RANCH 1 GAL YIELD PACKET",30.0
9041252,"CRACKER MEAL, CRUSHED MEDIUM BAG KRISPY SALTINE CRUMB",0.0
3013885,"FILTER, FRYER GREASE CONE 10 PAPER NON-WOVEN ECONOLINE",0.5
1504521,"LABEL, 2X3 REMOVABLE 500 ROLL IN/OUT",1.0
2550762,"HAIRNET, NYLON 24 BROWN LIGHTWEIGHT",1.0
9551578,"PICK, WOOD 4 ASSORTED COLOR FRILL",8.0
2330652,"FORK, DINNER WINDSOR 18/0 S/S MEDIUMWEIGHT",0.0
1330695,"KNIFE, STEAK 4.75 S/S PLASTIC HANDLE BLACK",3.0
445098,"TAPE, THERMAL CASH REGISTER WHITE 3.13X200' PAPER 1 PLY ROLL",10.0
4085338,"GUEST CHECK, SHRINK PACK SINGLE PAPER 3.5X6.75 PINK",2.0
2948859,"GRILL BRICK, 4X3.5X8 GLASS DUST SOFT WRAPPED GRIDDLE",5.0
2950343,"SCRUBBER, S/S 50 GR HEAVY-DUTY 400 SERIES ECONOMY",6.0
9075643,"SANITIZER, SURFACE FOOD CONTACT LIQUID SPRAY BOTTLE CLEAR SLIGHT SCENT K85",1.0
7912678,"CLEANER, GLASS K42 LIQUID SPRAY BOTTLE BLUE FLORAL SCENT",1.0
5341169,"CLEANER, OVEN and GRILL K13 LIQUID BOTTLE DARK ORANGE ODORLESS DEGREASER",4.0
7153448,"CLEANER, ALL-PURPOSE LIQUID SPRAY BOTTLE CLEAR W/ BLEACH",5.0
7945058,"DEGREASER, ALL-PURPOSE VP3 LIQUID JUG BLUE CLEANER",3.0
7886112,"GLOVE, POLY XL CLEAR STRETCH AMBIDEXTROUS",7.0
8362022,"DETERGENT, DISHWASHER D21 LIQUID PAIL RED ODORLESS LOW TEMP",1.0
8366320,"RINSE ADDITIVE, DISHWASHER D22 LIQUID PAIL GREEN HIGH SOLID",1.0
6365084,"SANITIZER, DISHWASHER D23 LIQUID PAIL CLEAR YELLOW LOW TEMP",1.0
9625922,"TOWEL, PAPER 7.88X15 CENTERPULL PERFORATED WHITE 1 PLY 320 SHEET",8.0
95745,"TISSUE, TOILET JUMBO ROLL 3.3X1000' N-PERF 2 PLY WHITE",12.0
8648164,"TOWEL, PAPER 9.5X9 MULTIFOLD BROWN 1 PLY",1.0
5751965,"DEODORIZER, URINAL SCREEN WAVE 3D SOLID BOX BLUE COTTON BLOSSOM SCENT",5.0
2950699,"MOP HEAD, CUT END #24 COTTON 4 PLY NARROW BAND NATURAL",1.0
7826506,"LINER, 33 GAL 33X38 BLACK 1.2 MIL CORELESS ROLL LINEAR LOW DENSITY REPROCES",3.0
7826290,"LINER, 60 GAL 38X58 BLACK 1.2 MIL CORELESS ROLL LINEAR LOW DENSITY REPROCES",6.0
4647806,"DETERGENT, DISH MANUAL LIQUID BOTTLE BLUE",9.0
2959917,"CLEANER, FLOOR ALL SURFACE F22 LIQUID PACKET BROWNISH RED PLEASANT SCENT",0.5
1010412,"PEPPER, BELL GRN DCD 1/4""",
2332104,"CELERY, DCD 1/4"" FRESH REF",
6326706,"POTATO, RUSET ID. 70 CT 10-13",
8602054,"CUP, PET PLST 9 Z SQT CLD CLR",
8648198,"TISSUE, TLT JMB RL 3.5"" WHITE",
1005446,"MUSHROOM, SLCD THIN FRESH REF",
7589787,"BACON, PORK RNDM CT SLCD BULK",
1117268,"CHICKEN, GZZD RAW F2F CVP",
5314802,"ROLL, WHT UNSL PARBK FZN BRD",
9372855,"TOMATO, RND 5X6 #1 GRD FRESH 2",
5010608,"CILANTRO, FRESH HERB",
8609068,"LIME, 175-200 CT FRESH REF #2",
791558,"CONTAINER, FM 4 Z SQT WHT",
6969521,"GLOVE, VINYL X-LARGE PF NTRL",
5513762,"TORTILLA, CHIP WHT CORN 6"" RAW",
6395610,"SUGAR, WHT EX FINE CANE",
5888482,"HAM, BNLS D-SHAPD NJ HW SMK 2D",
9348134,"CHICKEN, WING 1&2JT JMB RW F2F",
6366090,"PEPPER, JLP 1 1/9 BSHL FRESH",
9505647,"AVOCADO, HASS BRKER STG 2-3 #1",
760785,"SPICE, PPR BLK GRND PLST JUG",
2745578,"PLATE, FM 10.25"" 3 CMPT WHT",
6896393,"KIT, CTLY K-F-S NAP MW SLVR",
7912660,"CLEANER, OVN & GRIL K44 AERSL",
4736314,"DEODORIZER, URNL SCRN W/ BLOC",
2305118,"ASPARAGUS, GRN BNCH LG 6-11 LB",
3551421,"LEMON, FRESH REF",
1901586,"MEAT SUB, MTBL MEATL VEGAN CKD",
7355280,"AVOCADO, HASS BRKER STG 2-3 #2",
6899289,"CRAYON, 4 PK ASST",
7607237,"CUP, PLST 12Z KID SEA W/LID&ST",
