ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
7329113,"MAYONNAISE, XHVY PLST JUG SHLF",2,2,0,CS,44.9200,89.84
7333263,"SEASONING, FJTA SHLF STABL",1,1,0,EA,12.2600,12.26
7637705,"SHORTENING, FRYG RICE BRAN LIQ",1,1,0,CS,66.5900,66.59
8003956,"SAUCE, TYKI GLAZ PLST JUG SHLF",1,1,0,EA,15.0200,15.02
8383283,"SUGAR, WHT CANE GRAN",2,2,0,CS,37.6100,75.22
9261892,"TOMATILLO, CRSD GRN CND IMP",1,1,0,CS,41.6800,41.68
1633130,"BACON,SLAB #2 CURED",2,2,0,CS,72.0000,144.00
2571705,"BEEF, CHK SHLD CLD CHO ANG 114",6,6,0,LB,3.7900,1228.34
4558003,"BEEF, PHILY FLAT 4Z MODERATELY",1,1,0,CS,56.8500,56.85
5314208,"BEEF, CUTLT SLCT RAW FZN",2,2,0,CS,79.6000,159.20
2720977,"CHICKEN, BRST DBL RNDM BLS JMB",2,2,0,CS,72.6300,145.26
2725661,"CHICKEN, BRST DBL 6 Z BLSL RAW",2,2,0,CS,80.9500,161.90
6381750,"CHICKEN, WING 1&2JT MED RAW",7,7,0,CS,91.9900,643.93
8025207,"CHICKEN, GZZD RAW FZN",1,1,0,CS,30.7400,30.74
4661918,"SHRIMP, 16-20 WHT P&D T/ON NPA",1,1,0,CS,68.4600,68.46
6740178,"SHRIMP, 41-50 WHT P&D T/OF NPA",1,1,0,CS,56.3800,56.38
6911663,"PANGASIUS, STPED 5-7 Z FIL PBO",4,4,0,CS,41.4100,165.64
616400,"ROLL, HOGI WHT 3.5 Z 8"" HEARTH",1,1,0,CS,53.0300,53.03
1552124,"POTATO, FF SSTRG 1/4"" COATED",12,12,0,CS,44.5900,535.08
3213469,"DRESSING, HONY MUST SWT PLST",1,1,0,EA,23.4200,23.42
4182234,"APPETIZER, PTATO PPR CHEDR",1,1,0,CS,49.9000,49.90
5328406,"DRESSING, RANCH BTRMLK REF JAR",3,3,0,CS,49.1300,147.39
5602354,"APPETIZER, CHS MOZZ BRDD ITLN",1,1,0,CS,65.4100,65.41
6083968,"POTATO, TATER NUGT TFF PARFR",4,4,0,CS,65.0400,260.16
6450068,"HUSH PUPPY, JLP PARFR FZN BAG",1,1,0,CS,26.4800,26.48
7328537,"DRESSING, BLU CHS CHNKY REF",1,1,0,EA,19.1400,19.14
7979586,"POTATO, FF SWT THIN WAFL CUT",4,4,0,CS,46.6700,186.68
6696848,"BLEACH, DISINF LIQ JUG CLR",1,1,0,CS,23.5000,23.50
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.5900,40.59
511550,"LINER, BSKT 12X12 RED CHKRD",1,1,0,CS,112.5800,112.58
763326,"CUP, FM 20 Z WHT",4,4,0,CS,36.6900,146.76
1046634,"LID, CUP 12-24 OZ BUBBLE PLAST",1,1,0,CS,41.5900,41.59
2939411,"LID, CUP SFLE 3.25-4 Z FLAT",1,1,0,CS,36.5500,36.55
3605755,"TRAY, PAPR FOOD .5 LB COTED",1,1,0,CS,40.7900,40.79
6617419,"CONTAINER, FM 9.12X9 1 CMPT",3,3,0,CS,25.3900,76.17
6861538,"CONTAINER, PLST 9"" HX 1 CMPT",1,1,0,CS,83.5900,83.59
6883961,"CONTAINER, FM 6 Z SQT WHT",1,1,0,CS,35.7900,35.79
7826290,"LINER, 60 GAL 38X58 BLK 1.2",1,1,0,CS,31.6900,31.69
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,29.6900,59.38
9625922,"TOWEL, PAPR 7.88X15 CENTERPULL",2,2,0,CS,33.9900,67.98
1330695,"KNIFE, STK 4.75"" S/S PLST HNDL",3,3,0,CS,8.6400,25.92
2330652,"FORK, DNNR WNDSR 18/0 S/S MW",1,1,0,CS,12.1700,12.17
2950343,"SCRUBBER, S/S 50 GR HD 400",1,1,0,EA,9.1400,9.14
