ProductNumber,ProductDescription,QtyOrder,QtyShip,QtyAdjust,PricingUnit,UnitPrice,ExtendedPrice
5602354,"APPETIZER, CHS MOZZ BRDD ITLN",1,1,0,CS,65.4300,65.43
6083968,"POTATO, TATER NUGT TFF PARFR",6,6,0,CS,64.3000,385.80
6450068,"HUSH PUPPY, JLP PARFR FZN BAG",1,1,0,CS,25.3600,25.36
7979586,"POTATO, FF SWT THIN WAFL CUT",2,2,0,CS,46.6500,93.30
2959917,"CLEANER, FLR F22 LIQ PKT",1,1,0,CS,53.3000,53.30
95745,"TISSUE, TLT JMB RL 3.5""X1000'",1,1,0,CS,45.4900,45.49
417287,"TOWEL, PAPR 8.75X11 PERF RL",1,1,0,CS,40.5900,40.59
763326,"CUP, FM 20 Z WHT",4,0,0,,0.0000,0.00
1851438,"CUP, SFLE PLYST 3.25 Z TNSLT",1,1,0,CS,78.5900,78.59
3605755,"TRAY, PAPR FOOD .5 LB COTED",1,1,0,CS,40.7900,40.79
8869828,"NAPKIN, DISPR INFLD BRN",2,2,0,CS,29.0900,58.18
8917619,"KIT, CTLY K-F-S NAP HW BLK",2,2,0,CS,30.4900,60.98
9625922,"TOWEL, PAPR 7.88X15 CENTERPULL",2,2,0,CS,32.9900,65.98
